127.0.0.1 - - [02/Jan/2023:09:41:32 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/popper.min.js HTTP/1.1" 200 19191
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/wow.min.js HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/owl.carousel.min.js HTTP/1.1" 200 45450
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/bootstrap.min.js HTTP/1.1" 200 48952
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jquery.magnific-popup.js HTTP/1.1" 200 64156
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jquery-2.2.4.min.js HTTP/1.1" 200 85580
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/waypoints.min.js HTTP/1.1" 200 8051
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/slick.js HTTP/1.1" 200 40478
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jquery.counterup.min.js HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/imagesloaded.pkgd.min.js HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/isotope.pkgd.min.js HTTP/1.1" 200 35503
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/swiper.min.js HTTP/1.1" 200 134306
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jquery.nice-select.min.js HTTP/1.1" 200 2942
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jarallax.min.js HTTP/1.1" 200 15489
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/main.js HTTP/1.1" 200 28243
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/js/jquery-ui.min.js HTTP/1.1" 200 253680
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/others/signup.png HTTP/1.1" 200 3693
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/others/signup-shape.png HTTP/1.1" 200 3859
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/logo.png HTTP/1.1" 200 11040
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/sticky-logo.png HTTP/1.1" 200 11745
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/icons/2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/tour/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/tour/2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/tour/3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/tour/4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/29.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/28.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/30.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/31.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/32.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/33.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/icons/27.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/icons/28.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/icons/1.png HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/others/15.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/8.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/10.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/12.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/14.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/destination-list/15.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog-details/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog-details/10.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog-details/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog/13.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog/12.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/blog/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/banner/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/banner/10.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/banner/8.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/tour/5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/bg/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/img/others/14.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/img/others/13.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/images/bg/2.png HTTP/1.1" 200 47113
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/fonts/line-awesome.woff2?v=1.1. HTTP/1.1" 200 45108
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:41:33 +0900] "GET /Feidear/resources/assets/fonts/themify.woff?-fvbane HTTP/1.1" 200 56108
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/blog02 HTTP/1.1" 200 26724
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/8.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/9.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/blog/7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/3.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/1.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/2.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/6.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/5.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/instagram/4.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:49:47 +0900] "GET /Feidear/resources/assets/images/bg/1.png HTTP/1.1" 200 9721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:51:53 +0900] "GET /Feidear/index HTTP/1.1" 200 70334
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:51:53 +0900] "GET /Feidear/resources/assets/img/others/14.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:51:53 +0900] "GET /Feidear/resources/assets/img/others/13.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/tour-list HTTP/1.1" 200 32897
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/resources/assets/images/destination-list/4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/resources/assets/images/destination-list/7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/resources/assets/images/destination-list/6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/resources/assets/images/destination-list/5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:52:46 +0900] "GET /Feidear/resources/assets/images/others/01.png HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:55:13 +0900] "GET /Feidear/user-profile HTTP/1.1" 200 35818
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:55:13 +0900] "GET /Feidear/resources/assets/images/others/16.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:55:13 +0900] "GET /Feidear/resources/assets/images/client/2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:09:55:13 +0900] "GET /Feidear/resources/assets/images/team/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:02:02 +0900] "GET /Feidear/resources/assets/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:02:02 +0900] "GET /Feidear/resources/assets/js/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:02:02 +0900] "GET /Feidear/resources/assets/js/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:02:02 +0900] "GET /Feidear/resources/assets/js/swiper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:02:02 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/user-profile HTTP/1.1" 200 35842
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css HTTP/1.1" 200 144883
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/owl.carousel.min.css HTTP/1.1" 200 5147
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/animate.css HTTP/1.1" 200 82566
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/slick.css HTTP/1.1" 200 1893
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/magnific-popup.css HTTP/1.1" 200 7998
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/nice-select.css HTTP/1.1" 200 4007
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/swiper.min.css HTTP/1.1" 200 13580
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/themify-icons.css HTTP/1.1" 200 16450
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/line-awesome.min.css HTTP/1.1" 200 28101
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/responsive.css HTTP/1.1" 200 54691
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/style.css HTTP/1.1" 200 178476
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/popper.min.js HTTP/1.1" 200 19191
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jquery-2.2.4.min.js HTTP/1.1" 200 85580
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/owl.carousel.min.js HTTP/1.1" 200 45450
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/bootstrap.min.js HTTP/1.1" 200 48952
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/wow.min.js HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jquery.magnific-popup.js HTTP/1.1" 200 64156
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/slick.js HTTP/1.1" 200 40478
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/waypoints.min.js HTTP/1.1" 200 8051
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jquery.counterup.min.js HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/imagesloaded.pkgd.min.js HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/isotope.pkgd.min.js HTTP/1.1" 200 35503
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/swiper.min.js HTTP/1.1" 200 134306
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jquery.nice-select.min.js HTTP/1.1" 200 2942
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jarallax.min.js HTTP/1.1" 200 15489
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jquery-ui.min.js HTTP/1.1" 200 253680
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/main.js HTTP/1.1" 200 28243
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/others/signup.png HTTP/1.1" 200 3693
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/others/signup-shape.png HTTP/1.1" 200 3859
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/sticky-logo.png HTTP/1.1" 200 11745
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/logo.png HTTP/1.1" 200 11040
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/icons/1.png HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/destination-list/4.png HTTP/1.1" 200 1931
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/destination-list/5.png HTTP/1.1" 200 1931
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/others/16.png HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/client/2.png HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/1.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/3.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/2.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/4.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/6.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/instagram/5.png HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/team/1.png HTTP/1.1" 200 1976
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/bg/1.png HTTP/1.1" 200 9721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/bg/2.png HTTP/1.1" 200 47113
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/swiper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/js/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:04:36 +0900] "GET /Feidear/resources/assets/images/favicon.png HTTP/1.1" 200 900
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/user-profile HTTP/1.1" 200 35865
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/magnific-popup.css HTTP/1.1" 200 7998
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/owl.carousel.min.css HTTP/1.1" 200 5147
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css HTTP/1.1" 200 144883
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/slick.css HTTP/1.1" 200 1893
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/animate.css HTTP/1.1" 200 82566
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/swiper.min.css HTTP/1.1" 200 13580
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/nice-select.css HTTP/1.1" 200 4007
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/line-awesome.min.css HTTP/1.1" 200 28101
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/themify-icons.css HTTP/1.1" 200 16450
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/responsive.css HTTP/1.1" 200 54691
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/css/style.css HTTP/1.1" 200 178476
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/js/jquery-2.2.4.min.js HTTP/1.1" 200 85580
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/js/popper.min.js HTTP/1.1" 200 19191
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/js/owl.carousel.min.js HTTP/1.1" 200 45450
0:0:0:0:0:0:0:1 - - [02/Jan/2023:10:05:31 +0900] "GET /Feidear/resources/assets/js/jquery.magnific-popup.js HTTP/1.1" 200 64156
